X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.28299946,44.94954581,0029XX PLEASANT AVE ,MP2020701433        ,5,2020/03/16 00:00:00+00,931,2020/03/15 00:00:00+00,2020/03/16 09:31:00+00,1925,THEFT   ,OTHER THEFT                   ,7,2020/03/16 00:00:00+00,14944,-93.28300416,44.94954814,-10384216,5613582,Whittier,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6639
-93.26733285,44.9695943,,MP2020701436        ,1,2020/03/16 00:00:00+00,1234,2020/03/07 00:00:00+00,2020/03/16 12:34:00+00,1220,BIKETF  ,BIKE THEFT                    ,7,2020/03/16 00:00:00+00,,-93.26734,44.9696,-10382472,5616736,Elliot Park,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6640
-93.25710103,44.98773615,0002XX HENNEPIN AVE E,MP202070256         ,2,2020/03/16 00:00:00+00,526,2020/03/16 00:00:00+00,2020/03/16 05:26:00+00,305,BURGB   ,BURGLARY OF BUSINESS          ,6,2020/03/16 00:00:00+00,21222,-93.25710591,44.98773916,-10381333,5619591,NICOLLET IS/EAST BANK,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6641
-93.32593893,44.96063881,0021XX CEDAR LAKE PKWY ,MP202070258         ,4,2020/03/16 00:00:00+00,510,2020/03/16 00:00:00+00,2020/03/16 05:10:00+00,450,ROBPAG  ,ROBBERY PER AGG               ,4,2020/03/16 00:00:00+00,19515,-93.32593916,44.96064137,-10388996,5615327,BRYN MAWR,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6642
-93.23591876,44.93321071,0038XX 25TH AVE S,MP202070263         ,3,2020/03/16 00:00:00+00,625,2020/03/16 00:00:00+00,2020/03/16 06:25:00+00,544,ROBPAG  ,ROBBERY PER AGG               ,4,2020/03/16 00:00:00+00,12189,-93.23592346,44.93321361,-10378975,5611013,Standish,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6643
-93.26883303,44.9341519,,MP202070267         ,3,2020/03/16 00:00:00+00,636,2020/03/16 00:00:00+00,2020/03/16 06:36:00+00,550,ROBPAG  ,ROBBERY PER AGG               ,4,2020/03/16 00:00:00+00,,-93.26884,44.93416,-10382639,5611161,Central,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6644
-93.27922654,44.92596048,0042XX BLAISDELL AVE ,MP202070275         ,5,2020/03/16 00:00:00+00,749,2020/03/16 00:00:00+00,2020/03/16 07:49:00+00,620,ROBPER  ,ROBBERY OF PERSON             ,4,2020/03/16 00:00:00+00,13577,-93.27922712,44.92596185,-10383796,5609873,King Field,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6645
-93.28181369,44.92684454,,MP202070276         ,5,2020/03/16 00:00:00+00,821,2020/03/16 00:00:00+00,2020/03/16 08:21:00+00,620,ROBPER  ,ROBBERY OF PERSON             ,4,2020/03/16 00:00:00+00,,-93.28182,44.92685,-10384084,5610012,King Field,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6646
-93.26393721,44.91339761,0049XX COLUMBUS AVE ,MP202070280         ,3,2020/03/16 00:00:00+00,657,2020/03/16 00:00:00+00,2020/03/16 06:57:00+00,657,ROBPAG  ,ROBBERY PER AGG               ,4,2020/03/16 00:00:00+00,14184,-93.26393862,44.91339861,-10382094,5607898,Field,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6647
-93.32142939,44.91702363,0047XX ZENITH AVE S,MP202070284         ,5,2020/03/16 00:00:00+00,804,2020/03/15 00:00:00+00,2020/03/16 08:04:00+00,2100,BURGD   ,BURGLARY OF DWELLING          ,6,2020/03/16 00:00:00+00,14138,-93.32143459,44.91702599,-10388494,5608468,Fulton,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6648
-93.25492711,44.9242241,0043XX 14TH AVE S,MP202070287         ,3,2020/03/16 00:00:00+00,811,2020/03/16 00:00:00+00,2020/03/16 08:11:00+00,710,ROBPAG  ,ROBBERY PER AGG               ,4,2020/03/16 00:00:00+00,12330,-93.25493584,44.92422478,-10381091,5609600,Northrop,2020/03/20 00:00:00+00,2020/07/15 07:00:22+00,6649
-93.22165351,44.90086381,0056XX 35TH AVE S,MP202070298         ,3,2020/03/16 00:00:00+00,805,2020/03/16 00:00:00+00,2020/03/16 08:05:00+00,805,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/03/17 00:00:00+00,16393,-93.22165953,44.90086451,-10377387,5605928,Morris Park,2020/03/17 00:00:00+00,2020/07/15 07:00:22+00,6650
-93.24980671,44.97059209,0004XX 15TH AVE S,MP202070310         ,1,2020/03/16 00:00:00+00,827,2020/03/16 00:00:00+00,2020/03/16 08:27:00+00,800,ROBPER  ,ROBBERY OF PERSON             ,4,2020/03/16 00:00:00+00,19344,-93.24981203,44.97059597,-10380521,5616893,CEDAR RSIDE/WEST BANK,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6651
-93.2536515,44.92783036,0041XX 15TH AVE S,MP202070311         ,3,2020/03/16 00:00:00+00,906,2020/03/16 00:00:00+00,2020/03/16 09:06:00+00,820,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/03/16 00:00:00+00,12705,-93.25365711,44.92783088,-10380949,5610167,Bancroft,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6652
-93.30569091,44.99687162,0017XX NEWTON AVE N,MP202070312         ,4,2020/03/16 00:00:00+00,849,2020/03/16 00:00:00+00,2020/03/16 08:49:00+00,830,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/03/16 00:00:00+00,20298,-93.30569542,44.99687678,-10386742,5621029,WILLARD-HAY,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6653
-93.21912925,44.92966838,0040XX 37TH AVE S,MP202070314         ,3,2020/03/16 00:00:00+00,925,2020/03/16 00:00:00+00,2020/03/16 09:25:00+00,925,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/03/16 00:00:00+00,12449,-93.21913105,44.92967272,-10377106,5610456,Hiawatha,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6654
-93.22448321,44.93494681,0037XX MINNEHAHA AVE ,MP202070329         ,3,2020/03/16 00:00:00+00,935,2020/03/16 00:00:00+00,2020/03/16 09:35:00+00,342,TMVP    ,THEFT-MOTR VEH PARTS          ,7,2020/03/16 00:00:00+00,21190,-93.22448623,44.93495102,-10377702,5611286,Howe,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6655
-93.27276765,44.94045366,0034XX 3RD AVE S,MP202070371         ,3,2020/03/16 00:00:00+00,1048,2020/03/16 00:00:00+00,2020/03/16 10:48:00+00,1048,TFMV    ,THEFT FROM MOTR VEHC          ,7,2020/03/17 00:00:00+00,18881,-93.27277273,44.9404565,-10383077,5612152,Central,2020/03/17 00:00:00+00,2020/07/15 07:00:22+00,6656
-93.25004028,45.00593577,0008XX 18TH AVE NE,MP202070372         ,2,2020/03/16 00:00:00+00,1119,2020/03/16 00:00:00+00,2020/03/16 11:19:00+00,1,AUTOTH  ,AUTOMOBILE THEFT              ,8,2020/03/16 00:00:00+00,18223,-93.25004736,45.00593706,-10380547,5622456,Logan Park,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6657
-93.21531141,44.92970018,0040XX 40TH AVE S,MP202070384         ,3,2020/03/16 00:00:00+00,1052,2020/03/09 00:00:00+00,2020/03/16 10:52:00+00,1600,BURGD   ,BURGLARY OF DWELLING          ,6,2020/03/16 00:00:00+00,12493,-93.21531754,44.9297057,-10376681,5610461,Hiawatha,2020/03/16 00:00:00+00,2020/07/15 07:00:22+00,6658
